
time,gFx,gFy,gFz,wx,wy,wz,Latitude,Longitude,Speed (m/s),
3.0580,-0.0550,0.7466,0.6589,0.0217,0.0350,-0.0323,32.80683661,34.99650461,0.82667339,
3.0600,-0.0691,0.7437,0.6494,0.0217,0.0350,-0.0323,32.80683661,34.99650461,0.82667339,
3.0750,-0.0755,0.7354,0.6384,0.0217,0.0350,-0.0323,32.80683661,34.99650461,0.82667339,
3.0920,-0.0726,0.7427,0.6340,0.0217,0.0350,-0.0323,32.80683661,34.99650461,0.82667339,
3.1120,-0.0726,0.7427,0.6340,-0.0332,0.0069,0.0263,32.80683661,34.99650461,0.82667339,
3.1150,-0.0726,0.7427,0.6340,-0.0332,0.0069,0.0263,32.80683661,34.99650461,0.82667339,
3.1160,-0.0621,0.7466,0.6391,-0.0332,0.0069,0.0263,32.80683661,34.99650461,0.82667339,
3.1320,-0.0606,0.7464,0.6560,-0.0332,0.0069,0.0263,32.80683661,34.99650461,0.82667339,
3.1520,-0.0552,0.7520,0.6658,-0.0332,0.0069,0.0263,32.80683661,34.99650461,0.82667339,
3.1730,-0.0552,0.7520,0.6658,-0.0033,-0.0187,0.0196,32.80683661,34.99650461,0.82667339,
3.1750,-0.0552,0.7520,0.6658,-0.0033,-0.0187,0.0196,32.80683661,34.99650461,0.82667339,
3.1780,-0.0481,0.7554,0.6697,-0.0033,-0.0187,0.0196,32.80683661,34.99650461,0.82667339,
3.1940,-0.0452,0.7498,0.6667,-0.0033,-0.0187,0.0196,32.80683661,34.99650461,0.82667339,
3.2130,-0.0513,0.7498,0.6592,-0.0033,-0.0187,0.0196,32.80683661,34.99650461,0.82667339,
3.2330,-0.0513,0.7498,0.6592,0.0089,-0.0034,-0.0060,32.80683661,34.99650461,0.82667339,
3.2350,-0.0513,0.7498,0.6592,0.0089,-0.0034,-0.0060,32.80683661,34.99650461,0.82667339,
3.2370,-0.0547,0.7503,0.6609,0.0089,-0.0034,-0.0060,32.80683661,34.99650461,0.82667339,
3.2510,-0.0555,0.7508,0.6562,0.0089,-0.0034,-0.0060,32.80683661,34.99650461,0.82667339,
3.2740,-0.0501,0.7559,0.6418,0.0089,-0.0034,-0.0060,32.80683661,34.99650461,0.82667339,
3.2920,-0.0501,0.7559,0.6418,-0.0039,0.0124,0.0007,32.80683661,34.99650461,0.82667339,
3.2940,-0.0501,0.7559,0.6418,-0.0039,0.0124,0.0007,32.80683661,34.99650461,0.82667339,
3.2950,-0.0457,0.7586,0.6345,-0.0039,0.0124,0.0007,32.80683661,34.99650461,0.82667339,
3.3110,-0.0506,0.7552,0.6511,-0.0039,0.0124,0.0007,32.80683661,34.99650461,0.82667339,
3.3300,-0.0535,0.7464,0.6631,-0.0039,0.0124,0.0007,32.80683661,34.99650461,0.82667339,
3.3520,-0.0535,0.7464,0.6631,-0.0064,0.0192,-0.0213,32.80683661,34.99650461,0.82667339,
3.3530,-0.0535,0.7464,0.6631,-0.0064,0.0192,-0.0213,32.80700743,34.99645814,0.26479214,
3.3540,-0.0621,0.7425,0.6643,-0.0064,0.0192,-0.0213,32.80700743,34.99645814,0.26479214,
3.3710,-0.0650,0.7454,0.6552,-0.0064,0.0192,-0.0213,32.80700743,34.99645814,0.26479214,
3.3910,-0.0606,0.7471,0.6477,-0.0064,0.0192,-0.0213,32.80700743,34.99645814,0.26479214,
3.4120,-0.0606,0.7471,0.6477,-0.0210,0.0186,-0.0036,32.80700743,34.99645814,0.26479214,
3.4130,-0.0606,0.7471,0.6477,-0.0210,0.0186,-0.0036,32.80700743,34.99645814,0.26479214,
3.4140,-0.0594,0.7471,0.6438,-0.0210,0.0186,-0.0036,32.80700743,34.99645814,0.26479214,
3.4310,-0.0611,0.7474,0.6496,-0.0210,0.0186,-0.0036,32.80700743,34.99645814,0.26479214,
3.4510,-0.0640,0.7442,0.6638,-0.0210,0.0186,-0.0036,32.80700743,34.99645814,0.26479214,
3.4730,-0.0640,0.7442,0.6638,-0.0057,-0.0022,-0.0067,32.80700743,34.99645814,0.26479214,
3.4760,-0.0640,0.7442,0.6638,-0.0057,-0.0022,-0.0067,32.80700743,34.99645814,0.26479214,
3.4780,-0.0628,0.7410,0.6648,-0.0057,-0.0022,-0.0067,32.80700743,34.99645814,0.26479214,
3.4910,-0.0618,0.7425,0.6582,-0.0057,-0.0022,-0.0067,32.80700743,34.99645814,0.26479214,
3.5120,-0.0606,0.7493,0.6550,-0.0057,-0.0022,-0.0067,32.80700743,34.99645814,0.26479214,
3.5330,-0.0606,0.7493,0.6550,-0.0198,0.0118,0.0160,32.80700743,34.99645814,0.26479214,
3.5370,-0.0606,0.7493,0.6550,-0.0198,0.0118,0.0160,32.80700743,34.99645814,0.26479214,
3.5410,-0.0545,0.7500,0.6596,-0.0198,0.0118,0.0160,32.80700743,34.99645814,0.26479214,
3.5520,-0.0545,0.7510,0.6592,-0.0198,0.0118,0.0160,32.80700743,34.99645814,0.26479214,
3.5710,-0.0525,0.7493,0.6518,-0.0198,0.0118,0.0160,32.80700743,34.99645814,0.26479214,
3.5930,-0.0525,0.7493,0.6518,0.0156,0.0051,-0.0018,32.80700743,34.99645814,0.26479214,
3.5990,-0.0525,0.7493,0.6518,0.0156,0.0051,-0.0018,32.80700743,34.99645814,0.26479214,
3.6010,-0.0525,0.7508,0.6467,0.0156,0.0051,-0.0018,32.80700743,34.99645814,0.26479214,
3.6120,-0.0511,0.7535,0.6472,0.0156,0.0051,-0.0018,32.80700743,34.99645814,0.26479214,
3.6310,-0.0520,0.7520,0.6552,0.0156,0.0051,-0.0018,32.80700743,34.99645814,0.26479214,
3.6520,-0.0520,0.7520,0.6552,-0.0119,-0.0004,-0.0128,32.80700743,34.99645814,0.26479214,
3.6550,-0.0520,0.7520,0.6552,-0.0119,-0.0004,-0.0128,32.80700743,34.99645814,0.26479214,
3.6570,-0.0559,0.7469,0.6628,-0.0119,-0.0004,-0.0128,32.80700743,34.99645814,0.26479214,
3.6760,-0.0569,0.7471,0.6584,-0.0119,-0.0004,-0.0128,32.80700743,34.99645814,0.26479214,
3.6960,-0.0579,0.7496,0.6523,-0.0119,-0.0004,-0.0128,32.80700743,34.99645814,0.26479214,
3.7130,-0.0579,0.7496,0.6523,-0.0277,-0.0022,-0.0073,32.80700743,34.99645814,0.26479214,
3.7170,-0.0579,0.7496,0.6523,-0.0277,-0.0022,-0.0073,32.80700743,34.99645814,0.26479214,
3.7190,-0.0603,0.7496,0.6692,-0.0277,-0.0022,-0.0073,32.80700743,34.99645814,0.26479214,
3.7330,-0.0594,0.7452,0.6623,-0.0277,-0.0022,-0.0073,32.80700743,34.99645814,0.26479214,
3.7520,-0.0613,0.7459,0.6511,-0.0277,-0.0022,-0.0073,32.80700743,34.99645814,0.26479214,
3.7750,-0.0613,0.7459,0.6511,0.0217,-0.0126,-0.0079,32.80700743,34.99645814,0.26479214,
3.7780,-0.0613,0.7459,0.6511,0.0217,-0.0126,-0.0079,32.80700743,34.99645814,0.26479214,
3.7800,-0.0621,0.7456,0.6518,0.0217,-0.0126,-0.0079,32.80700743,34.99645814,0.26479214,
3.7920,-0.0608,0.7474,0.6538,0.0217,-0.0126,-0.0079,32.80700743,34.99645814,0.26479214,
3.8150,-0.0618,0.7513,0.6489,0.0217,-0.0126,-0.0079,32.80700743,34.99645814,0.26479214,
3.8320,-0.0486,0.7471,0.6496,0.0217,-0.0126,-0.0079,32.80700743,34.99645814,0.26479214,
3.8380,-0.0486,0.7471,0.6496,-0.0155,0.0045,0.0105,32.80700743,34.99645814,0.26479214,
3.8400,-0.0486,0.7471,0.6496,-0.0155,0.0045,0.0105,32.80700743,34.99645814,0.26479214,
3.8520,-0.0508,0.7454,0.6574,-0.0155,0.0045,0.0105,32.80700743,34.99645814,0.26479214,
3.8720,-0.0625,0.7456,0.6724,-0.0155,0.0045,0.0105,32.80700743,34.99645814,0.26479214,
3.8940,-0.0625,0.7456,0.6724,0.0114,0.0265,-0.0091,32.80700743,34.99645814,0.26479214,
3.8980,-0.0625,0.7456,0.6724,0.0114,0.0265,-0.0091,32.80700743,34.99645814,0.26479214,
3.9010,-0.0650,0.7376,0.6682,0.0114,0.0265,-0.0091,32.80700743,34.99645814,0.26479214,
3.9120,-0.0657,0.7400,0.6416,0.0114,0.0265,-0.0091,32.80700743,34.99645814,0.26479214,
3.9320,-0.0665,0.7447,0.6333,0.0114,0.0265,-0.0091,32.80700743,34.99645814,0.26479214,
3.9530,-0.0665,0.7447,0.6333,-0.0235,-0.0095,0.0239,32.80700743,34.99645814,0.26479214,
3.9560,-0.0665,0.7447,0.6333,-0.0235,-0.0095,0.0239,32.80700743,34.99645814,0.26479214,
3.9590,-0.0594,0.7483,0.6403,-0.0235,-0.0095,0.0239,32.80700743,34.99645814,0.26479214,
3.9730,-0.0569,0.7498,0.6565,-0.0235,-0.0095,0.0239,32.80700743,34.99645814,0.26479214,
3.9950,-0.0555,0.7500,0.6765,-0.0235,-0.0095,0.0239,32.80700743,34.99645814,0.26479214,
4.0150,-0.0555,0.7500,0.6765,-0.0094,0.0088,0.0019,32.80700743,34.99645814,0.26479214,
4.0190,-0.0555,0.7500,0.6765,-0.0094,0.0088,0.0019,32.80700743,34.99645814,0.26479214,
4.0220,-0.0518,0.7503,0.6704,-0.0094,0.0088,0.0019,32.80700743,34.99645814,0.26479214,
4.0320,-0.0591,0.7459,0.6658,-0.0094,0.0088,0.0019,32.80700743,34.99645814,0.26479214,
4.0520,-0.0599,0.7390,0.6614,-0.0094,0.0088,0.0019,32.80700743,34.99645814,0.26479214,
4.0740,-0.0599,0.7390,0.6614,0.0089,0.0265,0.0111,32.80700743,34.99645814,0.26479214,
4.0780,-0.0599,0.7390,0.6614,0.0089,0.0265,0.0111,32.80700743,34.99645814,0.26479214,
4.0810,-0.0655,0.7430,0.6526,0.0089,0.0265,0.0111,32.80700743,34.99645814,0.26479214,
4.0930,-0.0572,0.7510,0.6479,0.0089,0.0265,0.0111,32.80700743,34.99645814,0.26479214,
4.1140,-0.0494,0.7530,0.6450,0.0089,0.0265,0.0111,32.80700743,34.99645814,0.26479214,
4.1340,-0.0494,0.7530,0.6450,-0.0015,-0.0022,-0.0012,32.80700743,34.99645814,0.26479214,
4.1380,-0.0494,0.7530,0.6450,-0.0015,-0.0022,-0.0012,32.80700743,34.99645814,0.26479214,
4.1400,-0.0508,0.7554,0.6460,-0.0015,-0.0022,-0.0012,32.80700743,34.99645814,0.26479214,
4.1520,-0.0542,0.7481,0.6491,-0.0015,-0.0022,-0.0012,32.80700743,34.99645814,0.26479214,
4.1720,-0.0547,0.7456,0.6523,-0.0015,-0.0022,-0.0012,32.80700743,34.99645814,0.26479214,
4.1950,-0.0547,0.7456,0.6523,-0.0192,0.0106,-0.0091,32.80700743,34.99645814,0.26479214,
4.1990,-0.0547,0.7456,0.6523,-0.0192,0.0106,-0.0091,32.80700743,34.99645814,0.26479214,
4.2020,-0.0569,0.7488,0.6467,-0.0192,0.0106,-0.0091,32.80700743,34.99645814,0.26479214,
4.2130,-0.0625,0.7456,0.6562,-0.0192,0.0106,-0.0091,32.80700743,34.99645814,0.26479214,
4.2320,-0.0596,0.7410,0.6589,-0.0192,0.0106,-0.0091,32.80700743,34.99645814,0.26479214,
4.2540,-0.0596,0.7410,0.6589,0.0028,0.0008,0.0007,32.80700743,34.99645814,0.26479214,
4.2570,-0.0596,0.7410,0.6589,0.0028,0.0008,0.0007,32.80700743,34.99645814,0.26479214,
4.2580,-0.0611,0.7420,0.6577,0.0028,0.0008,0.0007,32.80700743,34.99645814,0.26479214,
4.2930,-0.0594,0.7452,0.6538,0.0028,0.0008,0.0007,32.80700743,34.99645814,0.26479214,
4.2980,-0.0601,0.7437,0.6626,0.0028,0.0008,0.0007,32.80700743,34.99645814,0.26479214,
4.3140,-0.0601,0.7437,0.6626,-0.0228,0.0179,0.0013,32.80700743,34.99645814,0.26479214,
4.3180,-0.0601,0.7437,0.6626,-0.0228,0.0179,0.0013,32.80700743,34.99645814,0.26479214,
4.3200,-0.0594,0.7447,0.6618,-0.0228,0.0179,0.0013,32.80700743,34.99645814,0.26479214,
4.3320,-0.0616,0.7427,0.6662,-0.0228,0.0179,0.0013,32.80700743,34.99645814,0.26479214,
4.3630,-0.0621,0.7410,0.6636,-0.0228,0.0179,0.0013,32.80700743,34.99645814,0.26479214,
4.3730,-0.0621,0.7410,0.6636,0.0230,0.0131,0.0092,32.80686131,34.99646992,0.26241669,
4.3740,-0.0621,0.7410,0.6636,0.0230,0.0131,0.0092,32.80686131,34.99646992,0.26241669,
4.3760,-0.0625,0.7430,0.6516,0.0230,0.0131,0.0092,32.80686131,34.99646992,0.26241669,
4.3910,-0.0586,0.7430,0.6425,0.0230,0.0131,0.0092,32.80686131,34.99646992,0.26241669,
4.4110,-0.0547,0.7496,0.6433,0.0230,0.0131,0.0092,32.80686131,34.99646992,0.26241669,
4.4320,-0.0547,0.7496,0.6433,-0.0369,-0.0120,0.0080,32.80686131,34.99646992,0.26241669,
4.4340,-0.0547,0.7496,0.6433,-0.0369,-0.0120,0.0080,32.80686131,34.99646992,0.26241669,
4.4350,-0.0518,0.7500,0.6601,-0.0369,-0.0120,0.0080,32.80686131,34.99646992,0.26241669,
4.4510,-0.0501,0.7474,0.6650,-0.0369,-0.0120,0.0080,32.80686131,34.99646992,0.26241669,
4.4710,-0.0572,0.7478,0.6626,-0.0369,-0.0120,0.0080,32.80686131,34.99646992,0.26241669,
4.4940,-0.0572,0.7478,0.6626,0.0132,0.0076,-0.0012,32.80686131,34.99646992,0.26241669,
4.4970,-0.0572,0.7478,0.6626,0.0132,0.0076,-0.0012,32.80686131,34.99646992,0.26241669,
4.4990,-0.0542,0.7469,0.6555,0.0132,0.0076,-0.0012,32.80686131,34.99646992,0.26241669,
4.5120,-0.0555,0.7478,0.6477,0.0132,0.0076,-0.0012,32.80686131,34.99646992,0.26241669,
4.5320,-0.0589,0.7471,0.6521,0.0132,0.0076,-0.0012,32.80686131,34.99646992,0.26241669,
4.5530,-0.0591,0.7442,0.6616,0.0132,0.0076,-0.0012,32.80686131,34.99646992,0.26241669,
4.5560,-0.0591,0.7442,0.6616,-0.0143,-0.0077,-0.0012,32.80686131,34.99646992,0.26241669,
4.5580,-0.0591,0.7442,0.6616,-0.0143,-0.0077,-0.0012,32.80686131,34.99646992,0.26241669,
4.5740,-0.0569,0.7408,0.6697,-0.0143,-0.0077,-0.0012,32.80686131,34.99646992,0.26241669,
4.5940,-0.0574,0.7432,0.6604,-0.0143,-0.0077,-0.0012,32.80686131,34.99646992,0.26241669,
4.6150,-0.0574,0.7432,0.6604,0.0224,0.0094,0.0025,32.80686131,34.99646992,0.26241669,
4.6180,-0.0574,0.7432,0.6604,0.0224,0.0094,0.0025,32.80686131,34.99646992,0.26241669,
4.6200,-0.0577,0.7515,0.6484,0.0224,0.0094,0.0025,32.80686131,34.99646992,0.26241669,
4.6310,-0.0557,0.7444,0.6531,0.0224,0.0094,0.0025,32.80686131,34.99646992,0.26241669,
4.6510,-0.0542,0.7417,0.6565,0.0224,0.0094,0.0025,32.80686131,34.99646992,0.26241669,
4.6730,-0.0542,0.7417,0.6565,0.0071,0.0118,0.0031,32.80686131,34.99646992,0.26241669,
4.6770,-0.0542,0.7417,0.6565,0.0071,0.0118,0.0031,32.80686131,34.99646992,0.26241669,
4.6790,-0.0606,0.7508,0.6567,0.0071,0.0118,0.0031,32.80686131,34.99646992,0.26241669,
4.6940,-0.0594,0.7503,0.6516,0.0071,0.0118,0.0031,32.80686131,34.99646992,0.26241669,
4.7140,-0.0457,0.7454,0.6460,0.0071,0.0118,0.0031,32.80686131,34.99646992,0.26241669,
4.7330,-0.0457,0.7454,0.6460,-0.0015,0.0002,0.0001,32.80686131,34.99646992,0.26241669,
4.7370,-0.0457,0.7454,0.6460,-0.0015,0.0002,0.0001,32.80686131,34.99646992,0.26241669,
4.7390,-0.0494,0.7466,0.6531,-0.0015,0.0002,0.0001,32.80686131,34.99646992,0.26241669,
4.7520,-0.0564,0.7452,0.6587,-0.0015,0.0002,0.0001,32.80686131,34.99646992,0.26241669,
4.7720,-0.0645,0.7434,0.6675,-0.0015,0.0002,0.0001,32.80686131,34.99646992,0.26241669,
4.7960,-0.0645,0.7434,0.6675,0.0132,0.0357,0.0043,32.80686131,34.99646992,0.26241669,
4.8000,-0.0645,0.7434,0.6675,0.0132,0.0357,0.0043,32.80686131,34.99646992,0.26241669,
4.8020,-0.0650,0.7403,0.6572,0.0132,0.0357,0.0043,32.80686131,34.99646992,0.26241669,
4.8130,-0.0669,0.7422,0.6460,0.0132,0.0357,0.0043,32.80686131,34.99646992,0.26241669,
4.8400,-0.0606,0.7474,0.6433,0.0132,0.0357,0.0043,32.80686131,34.99646992,0.26241669,
4.8520,-0.0606,0.7474,0.6433,-0.0088,-0.0077,0.0184,32.80686131,34.99646992,0.26241669,
4.8560,-0.0606,0.7474,0.6433,-0.0088,-0.0077,0.0184,32.80686131,34.99646992,0.26241669,
4.8580,-0.0559,0.7496,0.6465,-0.0088,-0.0077,0.0184,32.80686131,34.99646992,0.26241669,
4.8730,-0.0540,0.7491,0.6574,-0.0088,-0.0077,0.0184,32.80686131,34.99646992,0.26241669,
4.8940,-0.0518,0.7476,0.6655,-0.0088,-0.0077,0.0184,32.80686131,34.99646992,0.26241669,
4.9140,-0.0518,0.7476,0.6655,-0.0094,-0.0059,-0.0042,32.80686131,34.99646992,0.26241669,
4.9180,-0.0518,0.7476,0.6655,-0.0094,-0.0059,-0.0042,32.80686131,34.99646992,0.26241669,
4.9210,-0.0555,0.7461,0.6697,-0.0094,-0.0059,-0.0042,32.80686131,34.99646992,0.26241669,
4.9320,-0.0547,0.7430,0.6604,-0.0094,-0.0059,-0.0042,32.80686131,34.99646992,0.26241669,
4.9520,-0.0616,0.7474,0.6535,-0.0094,-0.0059,-0.0042,32.80686131,34.99646992,0.26241669,
4.9720,-0.0616,0.7474,0.6535,0.0077,0.0100,0.0233,32.80686131,34.99646992,0.26241669,
4.9770,-0.0616,0.7474,0.6535,0.0077,0.0100,0.0233,32.80686131,34.99646992,0.26241669,
4.9800,-0.0584,0.7493,0.6455,0.0077,0.0100,0.0233,32.80686131,34.99646992,0.26241669,
4.9940,-0.0484,0.7559,0.6455,0.0077,0.0100,0.0233,32.80686131,34.99646992,0.26241669,
5.0140,-0.0506,0.7542,0.6477,0.0077,0.0100,0.0233,32.80686131,34.99646992,0.26241669,
5.0340,-0.0506,0.7542,0.6477,-0.0320,-0.0034,-0.0024,32.80686131,34.99646992,0.26241669,
5.0380,-0.0506,0.7542,0.6477,-0.0320,-0.0034,-0.0024,32.80686131,34.99646992,0.26241669,
5.0400,-0.0552,0.7437,0.6609,-0.0320,-0.0034,-0.0024,32.80686131,34.99646992,0.26241669,
5.0520,-0.0572,0.7442,0.6638,-0.0320,-0.0034,-0.0024,32.80686131,34.99646992,0.26241669,
5.0710,-0.0601,0.7403,0.6633,-0.0320,-0.0034,-0.0024,32.80686131,34.99646992,0.26241669,
5.0950,-0.0601,0.7403,0.6633,0.0217,-0.0065,0.0135,32.80686131,34.99646992,0.26241669,
5.0990,-0.0601,0.7403,0.6633,0.0217,-0.0065,0.0135,32.80686131,34.99646992,0.26241669,
5.1010,-0.0584,0.7400,0.6579,0.0217,-0.0065,0.0135,32.80686131,34.99646992,0.26241669,
5.1120,-0.0559,0.7439,0.6535,0.0217,-0.0065,0.0135,32.80686131,34.99646992,0.26241669,
5.1320,-0.0581,0.7456,0.6545,0.0217,-0.0065,0.0135,32.80686131,34.99646992,0.26241669,
5.1530,-0.0581,0.7456,0.6545,-0.0216,0.0039,0.0184,32.80686131,34.99646992,0.26241669,
5.1570,-0.0581,0.7456,0.6545,-0.0216,0.0039,0.0184,32.80686131,34.99646992,0.26241669,
5.1590,-0.0547,0.7456,0.6555,-0.0216,0.0039,0.0184,32.80686131,34.99646992,0.26241669,
5.1730,-0.0542,0.7491,0.6606,-0.0216,0.0039,0.0184,32.80686131,34.99646992,0.26241669,
5.1960,-0.0511,0.7500,0.6582,-0.0216,0.0039,0.0184,32.80686131,34.99646992,0.26241669,
5.2160,-0.0511,0.7500,0.6582,0.0053,0.0015,-0.0018,32.80686131,34.99646992,0.26241669,
5.2220,-0.0511,0.7500,0.6582,0.0053,0.0015,-0.0018,32.80686131,34.99646992,0.26241669,
5.2250,-0.0567,0.7425,0.6550,0.0053,0.0015,-0.0018,32.80686131,34.99646992,0.26241669,
5.2330,-0.0611,0.7427,0.6579,0.0053,0.0015,-0.0018,32.80686131,34.99646992,0.26241669,
5.2520,-0.0530,0.7432,0.6574,0.0053,0.0015,-0.0018,32.80686131,34.99646992,0.26241669,
5.2730,-0.0530,0.7432,0.6574,-0.0119,0.0204,0.0276,32.80686131,34.99646992,0.26241669,
5.2780,-0.0530,0.7432,0.6574,-0.0119,0.0204,0.0276,32.80686131,34.99646992,0.26241669,
5.2810,-0.0484,0.7493,0.6548,-0.0119,0.0204,0.0276,32.80686131,34.99646992,0.26241669,
5.2970,-0.0501,0.7500,0.6643,-0.0119,0.0204,0.0276,32.80686131,34.99646992,0.26241669,
5.3160,-0.0506,0.7491,0.6587,-0.0119,0.0204,0.0276,32.80686131,34.99646992,0.26241669,
5.3330,-0.0506,0.7491,0.6587,0.0022,0.0149,0.0001,32.80686131,34.99646992,0.26241669,
5.3390,-0.0506,0.7491,0.6587,0.0022,0.0149,0.0001,32.80686131,34.99646992,0.26241669,
5.3410,-0.0511,0.7410,0.6496,0.0022,0.0149,0.0001,32.80686131,34.99646992,0.26241669,
5.3530,-0.0542,0.7437,0.6535,0.0022,0.0149,0.0001,32.80686131,34.99646992,0.26241669,
5.3740,-0.0508,0.7486,0.6587,0.0022,0.0149,0.0001,32.80686131,34.99646992,0.26241669,
5.3930,-0.0508,0.7486,0.6587,0.0077,-0.0047,0.0037,32.80686131,34.99646992,0.26241669,
5.3950,-0.0508,0.7486,0.6587,0.0077,-0.0047,0.0037,32.80686131,34.99646992,0.26241669,
5.3950,-0.0501,0.7476,0.6594,0.0077,-0.0047,0.0037,32.80686131,34.99646992,0.26241669,
5.4110,-0.0513,0.7459,0.6504,0.0077,-0.0047,0.0037,32.80686131,34.99646992,0.26241669,
5.4310,-0.0511,0.7461,0.6533,0.0077,-0.0047,0.0037,32.80680552,34.99647236,0.02551132,
5.4520,-0.0511,0.7461,0.6533,-0.0345,0.0076,0.0019,32.80680552,34.99647236,0.02551132,
5.4530,-0.0511,0.7461,0.6533,-0.0345,0.0076,0.0019,32.80680552,34.99647236,0.02551132,
5.4540,-0.0528,0.7434,0.6570,-0.0345,0.0076,0.0019,32.80680552,34.99647236,0.02551132,
5.4720,-0.0586,0.7415,0.6670,-0.0345,0.0076,0.0019,32.80680552,34.99647236,0.02551132,
5.4920,-0.0589,0.7439,0.6640,-0.0345,0.0076,0.0019,32.80680552,34.99647236,0.02551132,
5.5140,-0.0589,0.7439,0.6640,0.0211,0.0100,0.0105,32.80680552,34.99647236,0.02551132,
5.5170,-0.0589,0.7439,0.6640,0.0211,0.0100,0.0105,32.80680552,34.99647236,0.02551132,
5.5200,-0.0535,0.7461,0.6518,0.0211,0.0100,0.0105,32.80680552,34.99647236,0.02551132,
5.5310,-0.0489,0.7425,0.6487,0.0211,0.0100,0.0105,32.80680552,34.99647236,0.02551132,
5.5520,-0.0559,0.7427,0.6560,0.0211,0.0100,0.0105,32.80680552,34.99647236,0.02551132,
5.5720,-0.0559,0.7427,0.6560,-0.0149,0.0015,0.0160,32.80680552,34.99647236,0.02551132,
5.5760,-0.0559,0.7427,0.6560,-0.0149,0.0015,0.0160,32.80680552,34.99647236,0.02551132,
5.5780,-0.0559,0.7449,0.6570,-0.0149,0.0015,0.0160,32.80680552,34.99647236,0.02551132,
5.5910,-0.0516,0.7444,0.6501,-0.0149,0.0015,0.0160,32.80680552,34.99647236,0.02551132,
5.6140,-0.0437,0.7474,0.6650,-0.0149,0.0015,0.0160,32.80680552,34.99647236,0.02551132,
5.6340,-0.0437,0.7474,0.6650,-0.0265,0.0021,0.0062,32.80680552,34.99647236,0.02551132,
5.6380,-0.0437,0.7474,0.6650,-0.0265,0.0021,0.0062,32.80680552,34.99647236,0.02551132,
5.6410,-0.0410,0.7478,0.6738,-0.0265,0.0021,0.0062,32.80680552,34.99647236,0.02551132,
5.6520,-0.0520,0.7427,0.6677,-0.0265,0.0021,0.0062,32.80680552,34.99647236,0.02551132,
5.6720,-0.0594,0.7383,0.6601,-0.0265,0.0021,0.0062,32.80680552,34.99647236,0.02551132,
5.6930,-0.0594,0.7383,0.6601,0.0321,0.0271,0.0025,32.80680552,34.99647236,0.02551132,
5.6980,-0.0594,0.7383,0.6601,0.0321,0.0271,0.0025,32.80680552,34.99647236,0.02551132,
5.7000,-0.0611,0.7400,0.6472,0.0321,0.0271,0.0025,32.80680552,34.99647236,0.02551132,
5.7130,-0.0506,0.7447,0.6389,0.0321,0.0271,0.0025,32.80680552,34.99647236,0.02551132,
5.7330,-0.0494,0.7454,0.6540,0.0321,0.0271,0.0025,32.80680552,34.99647236,0.02551132,
5.7530,-0.0494,0.7454,0.6540,-0.0461,-0.0150,0.0092,32.80680552,34.99647236,0.02551132,
5.7570,-0.0494,0.7454,0.6540,-0.0461,-0.0150,0.0092,32.80680552,34.99647236,0.02551132,
5.7590,-0.0501,0.7459,0.6706,-0.0461,-0.0150,0.0092,32.80680552,34.99647236,0.02551132,
5.7730,-0.0474,0.7425,0.6792,-0.0461,-0.0150,0.0092,32.80680552,34.99647236,0.02551132,
5.7910,-0.0491,0.7415,0.6665,-0.0461,-0.0150,0.0092,32.80680552,34.99647236,0.02551132,
5.8120,-0.0491,0.7415,0.6665,0.0132,0.0033,-0.0005,32.80680552,34.99647236,0.02551132,
5.8160,-0.0491,0.7415,0.6665,0.0132,0.0033,-0.0005,32.80680552,34.99647236,0.02551132,
5.8180,-0.0557,0.7383,0.6628,0.0132,0.0033,-0.0005,32.80680552,34.99647236,0.02551132,
5.8320,-0.0567,0.7415,0.6618,0.0132,0.0033,-0.0005,32.80680552,34.99647236,0.02551132,
5.8550,-0.0494,0.7493,0.6562,0.0132,0.0033,-0.0005,32.80680552,34.99647236,0.02551132,
5.8730,-0.0494,0.7493,0.6562,-0.0021,0.0015,0.0196,32.80680552,34.99647236,0.02551132,
5.8770,-0.0494,0.7493,0.6562,-0.0021,0.0015,0.0196,32.80680552,34.99647236,0.02551132,
5.8790,-0.0462,0.7496,0.6552,-0.0021,0.0015,0.0196,32.80680552,34.99647236,0.02551132,
5.8920,-0.0459,0.7503,0.6526,-0.0021,0.0015,0.0196,32.80680552,34.99647236,0.02551132,
5.9140,-0.0486,0.7471,0.6557,-0.0021,0.0015,0.0196,32.80680552,34.99647236,0.02551132,
5.9350,-0.0486,0.7471,0.6557,-0.0143,0.0033,0.0001,32.80680552,34.99647236,0.02551132,
5.9380,-0.0486,0.7471,0.6557,-0.0143,0.0033,0.0001,32.80680552,34.99647236,0.02551132,
5.9410,-0.0464,0.7420,0.6599,-0.0143,0.0033,0.0001,32.80680552,34.99647236,0.02551132,
5.9530,-0.0498,0.7432,0.6604,-0.0143,0.0033,0.0001,32.80680552,34.99647236,0.02551132,
5.9720,-0.0491,0.7383,0.6645,-0.0143,0.0033,0.0001,32.80680552,34.99647236,0.02551132,
5.9920,-0.0508,0.7381,0.6643,-0.0143,0.0033,0.0001,32.80680552,34.99647236,0.02551132,
5.9950,-0.0508,0.7381,0.6643,-0.0167,0.0051,0.0001,32.80680552,34.99647236,0.02551132,
5.9990,-0.0508,0.7381,0.6643,-0.0167,0.0051,0.0001,32.80680552,34.99647236,0.02551132,
6.0140,-0.0479,0.7427,0.6689,-0.0167,0.0051,0.0001,32.80680552,34.99647236,0.02551132,
